1437	1.8438
4444	1.7877
4445	2.5880
3352	3.4527
3353	1.8714
82	3.4812
4446	1.3198
2901	3.0438
4447	1.9359
2902	1.8438
83	3.6740
84	2.0381
2836	2.8515
476	3.6236
2903	2.8334
1440	3.6212
5338	4.2478
2905	1.6374
4448	2.9424
2290	2.2530
1441	3.1345
2906	3.4530
2907	2.0161
86	2.0800
5477	3.3914
1442	2.6280
1609	2.5868
87	2.6980
88	2.2792
2326	1.9613
2910	2.2341
90	2.5647
2912	2.7192
4449	2.8806
4281	1.9688
2913	2.4467
92	1.8555
1443	2.9213
3400	2.9604
1444	2.4496
3401	2.0441
4450	2.0372
2914	2.4719
4452	3.0472
1445	2.3541
1446	2.4496
4453	1.5671
93	2.2342
94	3.5419
1447	3.5442
95	3.6705
96	2.8063
3427	1.5068
2915	3.3828
4456	3.3516
187	4.6044
4457	1.2125
1448	2.1047
3622	2.1985
5254	3.0345
4865	2.8793
3722	3.6205
1451	3.5202
3449	1.9735
797	2.5219
98	4.0448
3456	2.7596
5071	1.9464
5371	2.9695
533	3.3727
4459	2.8334
99	2.0639
5545	3.0758
2917	3.5266
100	2.9859
4460	3.0345
2918	1.8787
101	3.7686
102	2.4581
549	2.9604
34	3.5418
5339	2.4216
1207	2.6545
2919	2.0394
1453	1.9361
3693	2.3103
4463	1.3693
1613	3.9508
4465	2.1590
3497	2.8126
19	2.5570
4466	3.4389
1454	2.0259
3393	2.3541
1455	3.3727
1456	1.6990
4375	1.8433
911	1.8822
5547	2.2205
2921	3.2005
2922	2.1287
2923	2.5649
1067	2.9286
1457	3.3476
1458	2.1590
1459	1.4733
105	2.0878
1460	2.3580
1461	3.0258
106	1.7712
324	2.8443
108	2.7093
1462	3.3034
4467	3.7686
109	2.7458
1614	2.6396
110	3.2565
111	3.4902
112	2.5480
2927	2.7295
1463	2.9809
1392	2.2341
5548	3.7686
113	2.9950
1465	2.6259
114	3.1367
1466	2.7596
3336	2.0664
3563	3.1367
4475	1.5282
2928	2.0161
2929	2.8931
2930	2.5081
294	3.2577
2931	1.8548
4477	2.8934
4478	2.9774
634	2.3544
4479	3.0674
115	1.0634
2932	1.9464
1287	2.2204
2933	2.8851
2885	2.5334
4480	3.7686
116	3.6205
1468	2.4433
4482	2.7093
2934	3.5572
2935	1.9464
2936	1.6609
2937	2.1006
453	3.3727
2938	1.3584
4483	3.8936
118	3.2526
2941	2.6982
119	2.0878
120	2.0878
2942	3.0334
2943	1.5000
4485	3.0345
4486	1.6763
4487	2.0878
5549	2.9604
2944	1.8436
2945	3.2005
5352	2.2673
121	2.2565
4488	2.4435
4489	4.4502
1469	3.1329
122	2.3389
2948	2.9394
1470	2.6624
2949	2.9604
4491	3.2265
4492	2.0486
2162	3.7686
3635	2.5334
4493	2.4411
123	3.5266
2950	1.5410
124	2.2341
2951	2.1862
1471	2.3541
125	2.7596
3648	2.1845
2952	2.4649
5553	3.7089
4495	2.8488
4377	2.2342
2953	3.2578
1472	3.9112
4496	3.2005
3816	3.4389
2335	1.9616
3654	2.7596
2955	2.1199
127	2.0485
2956	3.0755
129	2.0878
5554	2.1773
1474	3.4530
1475	3.0463
4837	2.8371
4498	2.6795
1141	2.7596
3833	1.8333
1476	1.2618
4499	2.0161
2958	1.9884
479	2.5334
2959	2.9625
4500	3.7177
130	1.8107
3688	1.4118
5719	2.7936
1478	1.0893
4502	3.4389
3694	2.7596
131	2.0646
132	2.4722
2039	3.1148
133	2.5226
4505	4.1461
2960	1.9464
3709	2.1287
1481	3.6147
3084	1.8822
4508	2.2928
1482	2.0517
4510	2.3003
621	1.9055
1483	1.9464
2962	3.2005
1484	3.4458
2963	3.4664
258	1.3868
134	2.2673
4511	2.6585
135	1.9464
259	2.7577
1486	2.8750
1487	2.7596
136	2.6700
4653	3.4917
1488	2.3824
2964	2.8488
4512	2.0664
4513	2.6396
2966	1.9464
1489	3.0438
2967	3.7686
4514	2.2877
4531	3.6621
1490	1.7385
4515	2.3657
137	2.3671
4516	2.1889
260	1.9259
1493	2.9135
138	3.0220
139	1.2719
4518	2.7483
1494	1.6824
1371	2.2301
140	3.7686
4519	2.0878
1496	2.3824
4137	2.2301
141	2.3285
2969	2.7596
4520	2.9604
1497	2.7592
142	3.4812
4521	2.0878
3091	1.6824
1498	2.5480
262	2.5645
1203	3.2389
1499	3.5708
845	3.5442
1500	4.6044
4523	2.0878
4524	3.2151
1501	3.6212
1502	3.5419
3508	3.7686
1503	2.3180
2648	1.5411
2973	2.2842
4626	1.9464
144	2.7596
3094	1.4913
1505	3.3727
145	2.3414
3848	1.9464
3855	2.9604
2974	2.8793
147	2.2284
5560	1.7967
149	1.2240
3462	3.0433
4527	2.7312
4528	3.0549
1506	1.6432
4529	3.3562
2976	1.6811
1507	2.9604
1620	1.7790
2037	1.2228
1508	1.9464
151	2.7596
1510	2.8587
2198	2.4533
1511	2.4657
153	3.2299
154	1.7860
2851	2.7596
3894	1.9464
4532	2.9604
156	3.2265
2977	1.7421
2978	2.0878
3381	2.2341
4533	2.7534
158	3.2694
939	3.8435
4534	3.1148
1514	2.9604
4535	2.1287
4536	1.9477
2979	1.9464
1515	2.1696
159	2.2673
3028	3.2848
2980	2.5367
958	2.6396
4030	3.0245
1247	3.8435
1622	2.0878
1517	2.0878
2981	1.1617
161	2.6795
5413	2.3363
162	2.4435
163	2.4925
265	1.8822
164	2.0667
974	2.7073
3102	2.5441
2986	1.5068
4538	2.0049
3498	3.3632
1520	2.5611
3950	1.8548
167	2.9604
1521	4.2197
3952	2.4124
2835	2.0878
1522	2.0478
4540	2.8959
3899	2.0667
2018	2.1876
4541	2.8211
2988	3.0755
1808	3.1148
1523	2.6397
4542	2.9274
168	1.6824
2615	3.2650
1524	2.6981
169	2.7312
1525	3.2848
1526	4.1461
171	2.1083
2993	4.6044
1019	2.1559
1527	3.2776
4544	3.6204
3637	1.6824
2995	2.0878
173	2.5566
5562	2.5480
1528	2.8426
1032	1.9464
2996	2.8014
2347	2.2673
3990	1.5068
1529	2.4237
421	2.6669
1530	4.6532
4060	3.5419
1058	2.3414
2997	2.9272
174	1.8107
5561	3.0345
2998	1.6148
4546	2.8527
2999	2.9274
1053	3.5419
1055	2.6395
176	1.7642
3902	2.1984
1531	3.8832
4547	2.2341
4548	2.4435
177	2.1425
1374	4.6044
178	3.5175
3001	2.3414
3002	2.1594
1533	1.6824
180	2.6793
4550	3.7643
1534	2.3826
3004	3.4389
4551	2.8916
1535	2.5334
4877	3.0757
182	3.5419
183	2.0951
1793	2.2995
184	1.5924
4553	2.8587
1536	2.5480
1537	2.7950
5633	3.6443
3006	2.7596
4554	2.4564
4555	2.4496
1538	3.0755
1539	2.8851
2350	2.5649
1540	2.2284
185	2.5334
4556	2.7074
1625	2.5364
4066	2.6039
4557	2.1287
1541	3.4812
1542	1.5672
1543	2.8426
4559	3.2577
186	1.9120
1544	2.7458
1545	4.1989
4560	3.7266
1546	1.8620
4085	2.9604
188	1.6587
189	1.8660
267	2.0664
4562	2.6103
3008	2.5364
190	3.5442
1547	1.6587
4095	2.0878
5178	2.9137
3010	1.3763
3011	3.0472
1548	1.9464
4105	2.5586
2352	1.9464
3012	3.3034
4566	2.8488
937	3.0472
1549	2.2877
4567	2.9809
5564	2.6396
191	3.3724
3015	2.0664
4568	2.5084
3016	3.8097
3017	2.2565
192	3.7686
1148	1.9464
4570	2.3743
2353	3.3727
4571	2.9419
3018	2.5649
3020	1.8064
3021	2.6396
4134	2.6982
2397	2.3544
195	2.6037
1550	3.1148
1162	1.4764
5096	2.4435
196	3.7686
1553	3.4389
1554	3.5419
483	2.2758
197	3.7686
198	1.8288
199	2.6702
4575	2.1031
3025	3.1504
3026	2.4316
1555	1.7229
201	1.9464
1556	2.6103
4576	2.9604
4639	2.7596
2053	2.5480
3029	2.3031
1557	3.3259
203	2.9505
1193	2.2490
1558	2.8126
4578	2.5226
1195	2.7596
1950	4.6044
4579	2.5334
205	3.6212
1560	1.8548
4580	3.5058
3030	1.7923
5567	2.5944
1561	3.1367
206	2.5334
3032	2.0667
207	3.4527
1562	2.6545
3110	2.8211
4581	2.7093
4582	3.1504
4191	2.1920
3033	3.4380
1564	2.3743
5681	2.7373
1565	2.9604
1566	2.0517
4584	2.6620
4205	3.5442
1567	3.3727
4586	2.6396
3034	1.6609
5619	2.5364
1221	2.5441
210	1.9251
211	2.8631
212	2.9950
4587	3.1472
4226	2.3482
213	2.5364
3035	2.5226
4588	2.8510
1171	3.5419
1569	3.9508
1570	2.6505
2358	2.3664
1172	3.9508
1572	3.0334
1573	3.3974
1574	2.7596
216	2.6396
3037	3.0334
3038	3.1144
1251	2.3541
1575	1.9464
1576	3.5266
3562	3.5546
3039	2.7373
3040	1.9361
4591	2.2948
218	2.5334
4592	1.9464
1577	3.5442
3042	1.8548
4593	3.5443
219	1.8184
4265	3.3828
1579	1.9348
1260	3.6205
3912	3.2580
4267	2.9604
221	1.9825
1580	2.0441
222	2.7596
4273	2.2341
4275	2.9700
3043	2.5334
3044	3.2265
3045	2.8271
3046	3.3727
4594	2.8488
1581	4.1743
4390	4.6532
4725	2.2341
1174	3.4530
4595	2.4316
225	1.7946
226	2.7596
1294	1.0106
1583	3.0472
1584	1.7595
3048	3.2929
5092	3.4389
4391	3.0114
5570	2.2065
228	3.1367
229	2.3747
1288	2.4435
4596	2.1425
3050	2.6795
1585	1.9464
1586	2.8161
230	3.3270
1587	2.1727
231	2.8860
232	2.6545
1322	2.5738
4597	2.3549
4328	3.3188
4598	1.9477
3915	2.2341
2029	2.8269
338	3.2275
3054	3.6205
1590	1.9464
1591	2.2673
233	3.7177
1592	3.3940
234	3.2181
3055	2.5074
3444	3.1148
3056	1.4688
235	3.0438
3057	2.1403
3058	2.6982
3059	2.1006
1593	2.0878
4601	2.4701
4602	1.8548
237	3.9508
238	3.4389
4604	1.9464
1595	2.1199
3062	2.4112
239	3.6212
5290	1.8548
1966	3.8936
4606	3.7686
240	3.4389
1596	2.7910
241	2.5545
1173	1.9361
3064	2.8269
4607	3.3828
488	2.7598
1598	1.8548
4156	3.2005
4608	2.7596
243	2.0949
3066	2.8328
1600	2.3824
908	3.2005
1390	2.3403
1601	2.5719
4609	3.4389
4610	2.0234
244	1.6100
3047	2.8210
245	2.5907
4611	3.6881
4612	3.1653
3068	2.9774
1602	2.9809
4913	2.2790
2207	2.7596
1604	2.2016
3069	1.8433
4613	2.7596
1605	3.1653
248	2.3826
4614	1.6179
4443	3.6205
2862	3.0757
1606	1.9464
4615	3.4389
1607	2.0416
1608	2.2673
3070	3.3727
3071	2.1287
1610	2.9511
1611	1.8436
1612	1.6597
249	2.6396
4616	2.5441
4617	2.9274
3074	1.7385
4464	2.0667
3075	2.2673
250	2.6158
4619	3.1367
251	3.2158
4620	4.6044
3076	3.7177
3078	2.7410
2365	4.0816
255	2.5219
3079	4.1461
714	2.4722
3080	2.7596
4622	2.4914
3081	1.9477
3082	2.9765
1616	2.2842
4497	3.7686
256	3.2737
2863	2.1083
1617	2.3102
1618	3.7266
3083	3.8333
4623	3.5419
4507	2.5219
5002	2.0943
3086	2.4496
3087	2.0878
3088	2.0261
4625	4.6044
5759	2.2493
4517	2.6748
3089	3.1148
3090	2.9604
261	1.9864
3092	1.9464
1619	2.5480
263	3.4389
3093	2.3103
264	2.6260
3095	2.9215
4627	3.0327
3096	3.1211
5105	2.5250
4629	3.7686
3097	2.0111
3098	3.6205
1621	1.8285
4630	1.5410
3099	3.7266
3100	2.9809
3101	2.8211
4632	2.6066
1623	2.2842
4397	3.2265
3103	2.6804
4633	3.8079
3104	2.7880
510	2.2749
5645	2.5480
1624	2.5325
4634	1.6815
4635	3.0815
4648	2.7878
266	3.3727
3106	2.3431
4884	2.0878
4398	3.8936
3107	2.9669
4572	3.8435
4637	1.4764
3108	3.1367
3109	2.1425
4638	1.8433
4577	3.1367
5437	2.0664
268	4.3655
744	2.4533
322	3.8520
3111	1.7593
269	2.4381
1626	3.2005
270	2.0111
1627	3.0345
2093	2.5334
4641	3.5419
271	3.3479
3112	2.8328
4642	1.7514
4643	2.8014
3113	2.3180
3114	3.1211
3115	3.0757
4605	2.2010
3116	2.0379
3117	3.6205
272	2.0129
2908	2.5334
3119	3.8079
3120	3.5419
4647	2.2928
273	2.3180
1615	3.3479
5110	3.3479
1631	2.6764
3121	2.0878
3122	1.8499
1762	3.0674
274	3.1367
3123	2.9274
1632	1.7385
275	1.3947
876	3.2299
1633	3.2005
551	2.3541
3125	2.7596
2452	2.1439
276	2.5367
387	1.5770
1871	1.6568
4649	2.9604
3920	3.2426
277	1.9977
4650	2.0372
3128	2.0878
278	3.5419
957	2.5367
3130	2.5367
1634	3.0594
1635	2.4653
4651	2.7950
279	2.9604
1636	3.3034
280	1.7923
281	3.1148
4664	2.0526
3129	2.0517
1637	1.0368
283	2.9171
5577	2.6396
285	2.7410
1395	2.7596
3922	1.8433
4680	2.3403
3132	2.6103
4401	1.7930
1640	2.0517
287	3.5752
1641	2.0878
4655	3.3059
288	2.1683
289	1.9123
290	2.3743
291	1.6609
4656	3.6060
1642	2.7093
1643	1.7233
292	3.1367
2473	2.7410
1687	1.8433
293	3.1148
3135	1.6482
3136	2.6396
4657	2.3414
4658	1.7385
5335	4.1461
1645	3.1504
4660	3.0674
1328	2.9604
296	3.0463
3137	3.6205
297	3.1464
3138	1.7385
1646	2.0478
1703	2.5074
1706	2.0878
1647	2.7801
1648	2.0129
298	3.6205
3139	2.3212
3140	3.5442
4662	3.1504
3925	2.8914
299	2.2282
300	4.1461
1649	2.0218
1650	2.7801
4663	2.1999
301	1.7183
3141	2.4435
3142	1.7632
302	2.8371
303	2.7373
3143	2.5653
1399	2.5550
304	2.6239
1752	4.1321
1652	2.1287
3144	2.9809
1653	1.9325
2077	2.8490
305	1.8227
306	2.7976
3145	2.3541
3146	3.2577
1767	1.9864
4665	3.4389
4776	3.4530
498	3.5419
4666	3.6621
307	2.6702
3148	2.2341
3149	2.4435
1655	2.5738
3150	2.3314
309	2.0878
4668	2.6280
310	2.5480
311	2.7449
312	2.7073
4790	1.5410
1656	1.9602
1638	1.6607
1657	3.4917
4672	2.5645
313	3.5442
314	3.2181
315	1.8403
1658	2.5480
4455	3.4389
1804	4.2197
3155	2.7093
1659	1.6484
4674	1.8433
1660	3.6661
3156	1.7820
4675	2.7880
1733	2.9672
3157	4.2639
319	2.7801
1192	1.8147
1661	2.9339
3158	2.5226
286	2.2673
1662	3.0674
4677	3.2265
3159	2.7042
4678	3.2322
320	2.9274
4679	3.8435
3160	2.0716
321	3.0063
253	4.2639
4842	2.5480
4681	1.5270
3161	2.6257
1664	3.5442
4683	1.7820
1665	2.7596
2381	2.2842
4684	2.5074
3162	1.6964
323	3.7686
5112	3.1852
1667	2.5226
3164	3.7939
4685	3.4389
2523	2.7157
2382	1.3195
327	3.2669
3165	1.6860
328	2.0450
3166	2.2342
4686	1.8433
329	2.9128
4688	3.5266
1668	2.0878
1669	2.4279
3167	2.4216
4886	3.6205
4010	2.4251
330	2.0878
1671	2.7042
3168	2.6054
4690	1.8142
2641	2.6545
4654	2.9604
3169	2.7596
1672	2.5570
5586	2.5754
1674	3.3379
3170	3.7686
3171	2.8488
4692	2.0878
331	3.3122
3172	1.6587
4693	3.4400
1675	1.8433
1676	3.8159
1407	2.9542
333	1.8135
3173	3.2005
3174	2.0790
3175	2.8334
1677	3.3413
1678	4.6044
1679	1.9685
3176	3.9112
4694	2.2049
1680	1.5561
335	2.2202
4695	2.4433
3177	2.9809
1681	2.4419
3178	3.1504
4408	3.3479
3179	2.2738
1682	2.2341
337	3.4400
3133	2.4316
4697	3.2265
4698	3.5266
3180	3.1367
4893	3.1367
468	2.0878
1683	3.0225
3181	3.4389
3182	2.9604
1949	2.8916
339	2.8490
3183	2.1999
3184	3.8936
3185	3.7686
3186	3.2181
1684	2.6191
340	1.9616
1956	2.3678
1685	2.9604
3188	1.9464
3189	1.8075
1686	2.1801
3406	3.8936
3660	2.3743
341	2.5029
3190	2.7596
4700	2.4316
1688	3.0755
3134	3.1464
4701	1.7233
4574	3.3974
3192	2.9950
4168	2.0177
5115	1.5760
1982	2.0878
343	1.6317
1993	1.8548
4703	3.1464
344	2.8916
4704	2.3541
5590	1.8433
3194	1.8717
1690	2.6980
4706	3.5584
3195	3.5442
3196	2.8269
1691	3.1367
4709	1.9464
3197	2.8511
5009	2.4719
4710	2.9604
345	4.4991
1694	2.3541
4412	3.1097
3199	2.2832
4711	3.4493
1695	3.3730
5116	3.2265
1697	3.6212
3200	2.7596
4712	2.2624
346	3.2265
4713	1.6609
4714	3.5266
2023	3.3727
3201	3.0245
4659	2.6795
3202	2.5219
348	3.4084
3203	2.5334
2036	1.9464
349	2.4533
1699	2.5550
4715	2.6650
3204	2.7042
3205	1.9464
4716	3.6205
4537	3.6881
3206	3.7882
3207	1.7536
3208	2.2981
2086	2.9604
56	1.6133
353	3.2265
4501	2.7596
3209	2.1955
5600	2.0878
2057	3.0245
4717	2.6396
1702	2.8488
3210	2.6946
4661	2.7596
1704	2.6421
354	1.4017
5592	2.9274
1705	2.2341
3211	2.5649
4719	1.9688
1492	1.9464
355	1.6824
4720	3.0757
1894	2.3421
3212	2.5719
4721	2.3785
4722	2.6517
5348	3.0334
4417	4.0936
1708	1.9464
5089	4.1743
356	2.4435
357	2.4182
4723	3.4882
5121	1.3403
3213	2.5226
4724	2.4722
3214	2.4879
3215	3.2971
358	1.9123
5106	2.3541
60	2.5334
4726	2.5334
4727	2.4722
2102	2.7596
1712	3.7686
1711	2.5435
3938	2.7554
360	1.8639
361	2.2738
2112	3.2005
362	1.9165
4728	1.4146
1713	2.8524
363	1.9698
5123	4.1321
2119	3.7686
1714	2.1590
4730	2.7781
3217	2.7091
366	2.9950
3663	3.1148
367	2.2842
5132	3.4812
1716	3.8079
2137	3.1464
1717	3.8435
3220	2.1590
3221	2.3519
369	3.4907
3939	2.8031
3222	2.4316
4732	3.1815
63	1.8639
5152	2.5334
1718	2.5367
3223	3.0114
4733	1.8548
1719	2.1150
1720	1.4659
3224	4.6044
400	3.7686
1722	2.5334
3225	1.6255
3226	1.9126
3227	1.8433
1723	2.9604
2651	3.0400
372	2.0878
373	2.9604
374	2.7312
3228	3.6853
1725	2.7448
1726	1.5432
4735	1.8548
1727	2.4751
3229	1.1927
4736	3.4527
3230	1.6486
3666	3.1653
3232	2.2842
4737	3.5419
3233	3.4530
3416	1.1580
3999	2.0878
3234	2.5334
1729	3.1512
3235	1.8618
4739	3.5442
1730	2.5334
4481	2.6259
3236	2.9625
4741	2.9604
379	2.8488
1732	1.4086
3238	1.7774
4742	3.1148
2229	2.7312
5230	2.7093
380	2.4719
3241	1.9464
3242	1.6170
465	2.8793
1734	2.1287
383	3.5558
4422	3.1148
4745	2.9604
3243	3.0442
3244	2.1999
1736	3.3727
384	3.5455
2587	4.2679
2251	2.6396
4747	4.6532
1737	3.0345
385	3.7688
4748	2.9604
1415	2.0866
4749	2.4617
5263	2.1019
65	2.3086
1738	2.5645
386	3.0340
5127	2.0705
4750	3.2158
4751	2.8615
4752	2.1388
3246	3.5442
3247	2.7596
3248	3.5453
1739	1.6824
1740	3.3268
5766	1.6609
388	3.3034
5294	2.2341
3249	1.8288
390	3.5442
391	2.6751
3250	3.0674
1741	2.7042
4754	2.4851
1743	3.2580
4755	4.0126
4756	1.8548
4757	3.3727
1744	2.4216
4758	3.1653
3251	2.4533
3252	2.6545
392	1.8433
3253	2.9606
1745	3.3188
1746	2.3414
4759	3.5311
393	3.9952
3254	1.3896
1747	3.1367
1748	2.9604
1749	3.3974
5334	2.9604
2317	2.0372
394	2.5710
1753	3.6509
1754	2.0878
1755	3.0157
3255	1.4659
2233	1.7035
395	4.6044
1902	2.9274
4761	3.7289
5130	3.8435
1757	2.5250
1758	2.4722
3256	1.9464
4762	1.8841
3258	3.7686
3259	2.1479
923	2.7596
4763	2.3314
4764	3.2265
396	2.0878
2345	2.8806
1760	1.8816
398	1.7034
399	2.7596
4765	2.5334
1761	3.6705
977	1.9464
4766	2.3747
5351	2.6103
401	2.6396
979	1.4530
402	2.0878
4427	2.2973
4768	2.3541
4769	1.9464
403	2.2341
4770	2.0949
3261	2.2284
3262	2.9604
1763	3.0674
4771	3.2158
1764	1.9128
5603	1.8968
3263	1.9259
4772	2.3137
3264	3.6256
1765	2.1279
1766	3.2805
5365	2.2928
4428	1.9692
3265	1.8948
405	1.9841
2500	1.2555
1768	1.9452
3266	2.1287
1769	2.5403
4773	2.1425
3267	4.6044
406	3.7199
1770	3.6740
3269	3.0245
407	4.5636
3270	2.3541
4774	2.4719
3587	1.9464
1772	3.8936
4775	2.6980
408	1.9376
3271	3.1512
409	1.9613
3272	3.1464
3273	2.5460
410	1.9477
1431	2.0878
3274	2.5334
4430	2.5226
3275	2.8161
2632	1.9464
3276	2.9606
2021	2.3076
5406	3.1048
4777	2.8271
2445	2.8522
3279	2.3747
1904	2.6911
412	3.3479
5368	2.3541
2451	2.6545
1773	3.0674
413	3.7686
418	2.9133
4699	3.6635
414	1.9486
3280	2.4433
1774	2.0878
3281	2.3590
4780	1.6609
3282	4.6044
3283	2.0951
416	3.6205
1775	2.6191
3284	1.0422
3285	2.6548
1776	2.4533
5325	2.1889
5452	3.1464
1777	2.0780
4419	2.2991
417	1.9123
4781	1.7973
3287	3.3727
2344	2.5457
4782	3.6635
419	3.1461
420	3.3476
4783	3.2265
2506	2.8318
4784	2.2673
1781	2.7449
1782	2.9900
3761	1.8625
4669	3.5442
3290	1.8548
4785	2.7672
422	1.6824
4786	3.5546
3291	4.2639
4787	2.5074
1784	1.6280
1785	3.9508
4788	2.9604
4789	3.4530
1787	1.9464
5125	3.5442
1788	2.7801
3430	3.1581
4435	2.4433
4791	3.4389
5489	2.0878
4792	4.6532
3296	4.1321
423	1.3746
5495	2.1590
424	2.8488
2549	3.8936
3297	4.6044
1789	2.9604
3672	3.4530
425	1.9464
1790	2.4533
426	2.0372
1791	2.7596
4795	3.1464
4796	1.6725
1095	2.5074
427	2.1403
3298	1.6811
3299	2.7596
4670	1.8433
2231	1.9464
4437	2.9604
3300	3.1504
428	3.7686
1794	3.4812
1795	1.9825
3301	3.9112
3302	2.9233
3303	2.5480
4798	3.4389
4800	2.6992
3304	3.5419
3163	1.3818
3305	2.0878
1797	2.5649
3306	3.3912
3307	2.9274
2684	3.5566
5369	2.3541
1798	3.4988
5025	2.0401
3620	2.4719
1799	2.7596
3310	3.5610
1430	3.3122
5556	2.9809
4801	1.8618
3311	2.5226
4802	2.6650
4803	2.5480
431	1.9464
3312	1.6424
432	2.8014
4804	2.1819
3313	2.6982
3314	2.1287
4805	3.2090
3949	2.0441
2238	3.1504
1341	3.6205
1801	1.8403
4808	2.1287
433	2.3103
2633	2.9068
3675	2.6103
3153	2.7596
3316	3.7177
